iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
CHN,Asia,China,2022-04-28,791030.0,10392.0,17492.286,4923.0,47.0,37.143,554.763,7.288,12.268,3.453,0.033,0.026,0.64,,,,,,,,,,,,,,,,,,3340711000.0,1284935000.0,1249688000.0,750189000.0,2156000.0,2237429.0,234.29,90.11,87.64,52.61,1569.0,281857.0,0.02,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2022-04-29,801595.0,10565.0,16365.429,4975.0,52.0,43.0,562.173,7.409,11.477,3.489,0.036,0.03,0.6,,,,,,,,,,,,,,,,,,3343008000.0,,,,2297000.0,2198857.0,234.45,,,,1542.0,264497.0,0.019,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2022-04-30,811332.0,9737.0,14453.714,5060.0,85.0,53.429,569.001,6.829,10.137,3.549,0.06,0.037,0.57,,,,,,,,,,,,,,,,,,3344528000.0,,,,1520000.0,2108857.0,234.56,,,,1479.0,247136.0,0.017,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2022-05-01,819692.0,8360.0,12602.857,5092.0,32.0,52.429,574.864,5.863,8.839,3.571,0.022,0.037,0.54,,,,,,,,,,,,,,,,,,3345524000.0,,,,996000.0,1964714.0,234.63,,,,1378.0,229776.0,0.016,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2022-05-02,826467.0,6775.0,10797.429,5112.0,20.0,48.0,579.616,4.751,7.572,3.585,0.014,0.034,0.51,,,,,,,,,,,,,,,,,,3346607000.0,,,,1083000.0,1798429.0,234.7,,,,1261.0,212415.0,0.015,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2022-05-03,832353.0,5886.0,9242.286,5128.0,16.0,42.857,583.744,4.128,6.482,3.596,0.011,0.03,0.49,,,,,,,,,,,,,,,,,,3347640000.0,,,,1033000.0,1622143.0,234.78,,,,1138.0,195054.0,0.014,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2022-05-04,837700.0,5347.0,8151.714,5141.0,13.0,37.857,587.494,3.75,5.717,3.605,0.009,0.027,0.47,,,,,,,,,,,,,,,,,,3348588000.0,,,,948000.0,1433286.0,234.84,,,,1005.0,177694.0,0.012,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2022-05-05,842624.0,4924.0,7370.571,5153.0,12.0,32.857,590.947,3.453,5.169,3.614,0.008,0.023,0.46,,,,,,,,,,,,,,,,,,3349702000.0,1286049000.0,1251042000.0,756723000.0,1114000.0,1284429.0,234.92,90.19,87.74,53.07,901.0,159143.0,0.011,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2022-05-06,847127.0,4503.0,6504.571,5166.0,13.0,27.286,594.105,3.158,4.562,3.623,0.009,0.019,0.45,,,,,,,,,,,,,,,,,,3350934000.0,,,,1232000.0,1132286.0,235.01,,,,794.0,159796.0,0.011,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2022-05-07,851594.0,4467.0,5751.714,5174.0,8.0,16.286,597.238,3.133,4.034,3.629,0.006,0.011,0.45,,,,,,,,,,,,,,,,,,3352053000.0,,,,1119000.0,1075000.0,235.09,,,,754.0,160449.0,0.011,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2022-05-08,856001.0,4407.0,5187.0,5185.0,11.0,13.286,600.329,3.091,3.638,3.636,0.008,0.009,0.44,,,,,,,,,,,,,,,,,,3353022000.0,,,,969000.0,1071143.0,235.15,,,,751.0,161102.0,0.011,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2022-05-09,860038.0,4037.0,4795.857,5191.0,6.0,11.286,603.16,2.831,3.363,3.641,0.004,0.008,0.44,,,,,,,,,,,,,,,,,,3354196000.0,,,,1174000.0,1084143.0,235.24,,,,760.0,161755.0,0.011,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2022-05-10,863307.0,3269.0,4422.0,5198.0,7.0,10.0,605.452,2.293,3.101,3.645,0.005,0.007,0.42,,,,,,,,,,,,,,,,,,3355535000.0,,,,1339000.0,1127857.0,235.33,,,,791.0,162408.0,0.011,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2022-05-11,864923.0,1616.0,3889.0,5203.0,5.0,8.857,606.586,1.133,2.727,3.649,0.004,0.006,0.39,,,,,,,,,,,,,,,,,,3357120000.0,,,,1585000.0,1218857.0,235.44,,,,855.0,163061.0,0.011,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2022-05-12,866836.0,1913.0,3458.857,5205.0,2.0,7.429,607.927,1.342,2.426,3.65,0.001,0.005,0.38,,,,,,,,,,,,,,,,,,3358576000.0,1287195000.0,1252592000.0,762897000.0,1456000.0,1267714.0,235.54,90.27,87.85,53.5,889.0,163714.0,0.011,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2022-05-13,869137.0,2301.0,3144.286,5206.0,1.0,5.714,609.541,1.614,2.205,3.651,0.001,0.004,0.38,,,,,,,,,,,,,,,,,,3360050000.0,,,,1474000.0,1302286.0,235.65,,,,913.0,165355.0,0.012,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2022-05-14,871024.0,1887.0,2775.714,5209.0,3.0,5.0,610.865,1.323,1.947,3.653,0.002,0.004,0.38,,,,,,,,,,,,,,,,,,3361333000.0,,,,1283000.0,1325714.0,235.74,,,,930.0,166996.0,0.012,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2022-05-15,872604.0,1580.0,2371.857,5213.0,4.0,4.0,611.973,1.108,1.663,3.656,0.003,0.003,0.38,,,,,,,,,,,,,,,,,,3362389000.0,,,,1056000.0,1338143.0,235.81,,,,938.0,168637.0,0.012,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2022-05-16,873802.0,1198.0,1966.286,5214.0,1.0,3.286,612.813,0.84,1.379,3.657,0.001,0.002,0.38,,,,,,,,,,,,,,,,,,3363651000.0,,,,1262000.0,1350714.0,235.9,,,,947.0,170278.0,0.012,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2022-05-17,874908.0,1106.0,1657.286,5217.0,3.0,2.714,613.588,0.776,1.162,3.659,0.002,0.002,0.38,,,,,,,,,,,,,,,,,,3364987000.0,,,,1336000.0,1350286.0,235.99,,,,947.0,171918.0,0.012,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2022-05-18,876105.0,1197.0,1597.429,5218.0,1.0,2.143,614.428,0.839,1.12,3.659,0.001,0.002,0.39,,,,,,,,,,,,,,,,,,3366402000.0,,,,1415000.0,1326000.0,236.09,,,,930.0,173559.0,0.012,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2022-05-19,877107.0,1002.0,1467.286,5218.0,0.0,1.857,615.131,0.703,1.029,3.659,0.0,0.001,0.39,,,,,,,,,,,,,,,,,,3367720000.0,,,,1318000.0,1306286.0,236.18,,,,916.0,175200.0,0.012,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2022-05-20,878216.0,1109.0,1297.0,5219.0,1.0,1.857,615.908,0.778,0.91,3.66,0.001,0.001,0.4,,,,,,,,,,,,,,,,,,3369057000.0,,,,1337000.0,1286714.0,236.28,,,,902.0,175200.0,0.012,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2022-05-21,879328.0,1112.0,1186.286,5222.0,3.0,1.857,616.688,0.78,0.832,3.662,0.002,0.001,0.4,,,,,,,,,,,,,,,,,,3370162000.0,,,,1105000.0,1261286.0,236.36,,,,885.0,175200.0,0.012,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2022-05-22,880199.0,871.0,1085.0,5223.0,1.0,1.429,617.299,0.611,0.761,3.663,0.001,0.001,0.41,,,,,,,,,,,,,,,,,,3371096000.0,1288947000.0,1254875000.0,771380000.0,934000.0,1243857.0,236.42,90.4,88.01,54.1,872.0,175200.0,0.012,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2022-05-23,880981.0,782.0,1025.571,5224.0,1.0,1.429,617.848,0.548,0.719,3.664,0.001,0.001,0.41,,,,,,,,,,,,,,,,,,3372243000.0,,,,1147000.0,1227429.0,236.5,,,,861.0,172921.0,0.012,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2022-05-24,881573.0,592.0,952.143,5224.0,0.0,1.0,618.263,0.415,0.668,3.664,0.0,0.001,0.41,,,,,,,,,,,,,,,,,,3373460000.0,,,,1217000.0,1210429.0,236.59,,,,849.0,170643.0,0.012,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2022-05-25,882136.0,563.0,861.571,5225.0,1.0,1.0,618.658,0.395,0.604,3.664,0.001,0.001,0.41,,,,,,,,,,,,,,,,,,3374726000.0,,,,1266000.0,1189143.0,236.68,,,,834.0,168364.0,0.012,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2022-05-26,882609.0,473.0,786.0,5226.0,1.0,1.143,618.989,0.332,0.551,3.665,0.001,0.001,0.4,,,,,,,,,,,,,,,,,,3375898000.0,1289584000.0,1255732000.0,774679000.0,1172000.0,1168286.0,236.76,90.44,88.07,54.33,819.0,166086.0,0.012,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2022-05-27,883008.0,399.0,684.571,5226.0,0.0,1.0,619.269,0.28,0.48,3.665,0.0,0.001,0.4,,,,,,,,,,,,,,,,,,3377153000.0,,,,1255000.0,1156571.0,236.85,,,,811.0,164295.0,0.012,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2022-05-28,883334.0,326.0,572.286,5226.0,0.0,0.571,619.498,0.229,0.401,3.665,0.0,0.0,0.41,,,,,,,,,,,,,,,,,,3378211000.0,,,,1058000.0,1149857.0,236.92,,,,806.0,162505.0,0.011,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2022-05-29,883552.0,218.0,479.0,5226.0,0.0,0.429,619.651,0.153,0.336,3.665,0.0,0.0,0.43,,,,,,,,,,,,,,,,,,3379075000.0,,,,864000.0,1139857.0,236.98,,,,799.0,160714.0,0.011,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2022-05-30,883747.0,195.0,395.143,5226.0,0.0,0.286,619.787,0.137,0.277,3.665,0.0,0.0,0.47,,,,,,,,,,,,,,,,,,3380191000.0,,,,1116000.0,1135429.0,237.06,,,,796.0,161202.0,0.011,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2022-05-31,883902.0,155.0,332.714,5226.0,0.0,0.286,619.896,0.109,0.233,3.665,0.0,0.0,0.51,,,,,,,,,,,,,,,,,,3381314000.0,,,,1123000.0,1122000.0,237.14,,,,787.0,161690.0,0.011,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2022-06-01,883995.0,93.0,265.571,5226.0,0.0,0.143,619.961,0.065,0.186,3.665,0.0,0.0,0.56,,,,,,,,,,,,,,,,,,3382178000.0,1290560000.0,1256857000.0,778843000.0,864000.0,1064571.0,237.2,90.51,88.15,54.62,747.0,162179.0,0.011,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2022-06-02,884149.0,154.0,220.0,5226.0,0.0,0.0,620.069,0.108,0.154,3.665,0.0,0.0,0.6,,,,,,,,,,,,,,,,,,3382998000.0,,,,820000.0,1014286.0,237.26,,,,711.0,152571.0,0.011,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2022-06-03,884320.0,171.0,187.429,5226.0,0.0,0.0,620.189,0.12,0.131,3.665,0.0,0.0,0.65,,,,,,,,,,,,,,,,,,3383416000.0,,,,418000.0,894714.0,237.28,,,,627.0,142476.0,0.01,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2022-06-04,884320.0,0.0,140.857,5226.0,0.0,0.0,620.189,0.0,0.099,3.665,0.0,0.0,0.69,,,,,,,,,,,,,,,,,,3383918000.0,1290836000.0,1257199000.0,779977000.0,502000.0,815286.0,237.32,90.53,88.17,54.7,572.0,132381.0,0.009,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2022-06-05,884629.0,309.0,153.857,5226.0,0.0,0.0,620.406,0.217,0.108,3.665,0.0,0.0,0.76,,,,,,,,,,,,,,,,,,3384372000.0,,,,454000.0,756714.0,237.35,,,,531.0,126976.0,0.009,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2022-06-06,884828.0,199.0,154.429,5226.0,0.0,0.0,620.546,0.14,0.108,3.665,0.0,0.0,0.81,,,,,,,,,,,,,,,,,,3385080000.0,,,,708000.0,698429.0,237.4,,,,490.0,121571.0,0.009,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2022-06-07,885031.0,203.0,161.286,5226.0,0.0,0.0,620.688,0.142,0.113,3.665,0.0,0.0,0.84,,,,,,,,,,,,,,,,,,3385853000.0,,,,773000.0,648429.0,237.46,,,,455.0,116167.0,0.008,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2022-06-08,885249.0,218.0,179.143,5226.0,0.0,0.0,620.841,0.153,0.126,3.665,0.0,0.0,0.9,,,,,,,,,,,,,,,,,,3386647000.0,,,,794000.0,638429.0,237.51,,,,448.0,110762.0,0.008,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2022-06-09,885454.0,205.0,186.429,5226.0,0.0,0.0,620.985,0.144,0.131,3.665,0.0,0.0,0.99,,,,,,,,,,,,,,,,,,3387446000.0,,,,799000.0,635429.0,237.57,,,,446.0,115452.0,0.008,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2022-06-10,885634.0,180.0,187.714,5226.0,0.0,0.0,621.111,0.126,0.132,3.665,0.0,0.0,1.07,,,,,,,,,,,,,,,,,,3388256000.0,,,,810000.0,691429.0,237.62,,,,485.0,120143.0,0.008,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2022-06-11,885897.0,263.0,225.286,5226.0,0.0,0.0,621.295,0.184,0.158,3.665,0.0,0.0,1.15,,,,,,,,,,,,,,,,,,3388904000.0,,,,648000.0,712286.0,237.67,,,,500.0,124833.0,0.009,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2022-06-12,886073.0,176.0,206.286,5226.0,0.0,0.0,621.419,0.123,0.145,3.665,0.0,0.0,1.19,,,,,,,,,,,,,,,,,,3389454000.0,,,,550000.0,726000.0,237.71,,,,509.0,124833.0,0.009,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2022-06-13,886293.0,220.0,209.286,5226.0,0.0,0.0,621.573,0.154,0.147,3.665,0.0,0.0,1.22,,,,,,,,,,,,,,,,,,3390194000.0,,,,740000.0,730571.0,237.76,,,,512.0,124833.0,0.009,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2022-06-14,886498.0,205.0,209.571,5226.0,0.0,0.0,621.717,0.144,0.147,3.665,0.0,0.0,1.26,,,,,,,,,,,,,,,,,,3391088000.0,,,,894000.0,747857.0,237.82,,,,524.0,124833.0,0.009,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2022-06-15,886707.0,209.0,208.286,5226.0,0.0,0.0,621.863,0.147,0.146,3.665,0.0,0.0,1.29,,,,,,,,,,,,,,,,,,3391955000.0,,,,867000.0,758286.0,237.88,,,,532.0,124833.0,0.009,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2022-06-16,886865.0,158.0,201.571,5226.0,0.0,0.0,621.974,0.111,0.141,3.665,0.0,0.0,1.3,,,,,,,,,,,,,,,,,,3393119000.0,1292334000.0,1259184000.0,785696000.0,1164000.0,810429.0,237.97,90.63,88.31,55.1,568.0,124833.0,0.009,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2022-06-17,886999.0,134.0,195.0,5226.0,0.0,0.0,622.068,0.094,0.137,3.665,0.0,0.0,1.3,,,,,,,,,,,,,,,,,,3393907000.0,,,,788000.0,807286.0,238.02,,,,566.0,129714.0,0.009,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2022-06-18,887201.0,202.0,186.286,5226.0,0.0,0.0,622.21,0.142,0.131,3.665,0.0,0.0,1.31,,,,,,,,,,,,,,,,,,3394504000.0,,,,597000.0,800000.0,238.06,,,,561.0,134595.0,0.009,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2022-06-19,887352.0,151.0,182.714,5226.0,0.0,0.0,622.316,0.106,0.128,3.665,0.0,0.0,1.31,,,,,,,,,,,,,,,,,,3395026000.0,,,,522000.0,796000.0,238.1,,,,558.0,139476.0,0.01,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2022-06-20,887457.0,105.0,166.286,5226.0,0.0,0.0,622.389,0.074,0.117,3.665,0.0,0.0,1.31,,,,,,,,,,,,,,,,,,3395704000.0,,,,678000.0,787143.0,238.15,,,,552.0,144357.0,0.01,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2022-06-21,887590.0,133.0,156.0,5226.0,0.0,0.0,622.483,0.093,0.109,3.665,0.0,0.0,1.31,,,,,,,,,,,,,,,,,,3396446000.0,,,,742000.0,765429.0,238.2,,,,537.0,149238.0,0.01,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2022-06-22,887728.0,138.0,145.857,5226.0,0.0,0.0,622.579,0.097,0.102,3.665,0.0,0.0,1.32,,,,,,,,,,,,,,,,,,3397224000.0,,,,778000.0,752714.0,238.25,,,,528.0,154119.0,0.011,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2022-06-23,887848.0,120.0,140.429,5226.0,0.0,0.0,622.663,0.084,0.098,3.665,0.0,0.0,1.33,,,,,,,,,,,,,,,,,,3397993000.0,1293447000.0,1259987000.0,788701000.0,769000.0,696286.0,238.31,90.71,88.37,55.31,488.0,159000.0,0.011,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2022-06-24,887992.0,144.0,141.857,5226.0,0.0,0.0,622.764,0.101,0.099,3.665,0.0,0.0,1.33,,,,,,,,,,,,,,,,,,3398762000.0,,,,769000.0,693571.0,238.36,,,,486.0,157643.0,0.011,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2022-06-25,888120.0,128.0,131.286,5226.0,0.0,0.0,622.854,0.09,0.092,3.665,0.0,0.0,1.33,,,,,,,,,,,,,,,,,,3399317000.0,,,,555000.0,687571.0,238.4,,,,482.0,156286.0,0.011,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2022-06-26,888227.0,107.0,125.0,5226.0,0.0,0.0,622.929,0.075,0.088,3.665,0.0,0.0,1.32,,,,,,,,,,,,,,,,,,3399803000.0,,,,486000.0,682429.0,238.43,,,,479.0,154929.0,0.011,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2022-06-27,888303.0,76.0,120.857,5226.0,0.0,0.0,622.983,0.053,0.085,3.665,0.0,0.0,1.31,,,,,,,,,,,,,,,,,,3400401000.0,1294045000.0,1260501000.0,790025000.0,598000.0,671000.0,238.48,90.75,88.4,55.41,471.0,153571.0,0.011,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2022-06-28,888409.0,106.0,117.0,5226.0,0.0,0.0,623.057,0.074,0.082,3.665,0.0,0.0,1.3,,,,,,,,,,,,,,,,,,3401112000.0,,,,711000.0,666571.0,238.53,,,,467.0,153443.0,0.011,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2022-06-29,888546.0,137.0,116.857,5226.0,0.0,0.0,623.153,0.096,0.082,3.665,0.0,0.0,1.31,,,,,,,,,,,,,,,,,,3401857000.0,,,,745000.0,661857.0,238.58,,,,464.0,153314.0,0.011,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2022-06-30,888657.0,111.0,115.571,5226.0,0.0,0.0,623.231,0.078,0.081,3.665,0.0,0.0,1.31,,,,,,,,,,,,,,,,,,3402622000.0,,,,765000.0,661286.0,238.63,,,,464.0,153186.0,0.011,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2022-07-01,888729.0,72.0,105.286,5226.0,0.0,0.0,623.281,0.05,0.074,3.665,0.0,0.0,1.3,,,,,,,,,,,,,,,,,,3403201000.0,,,,579000.0,634143.0,238.67,,,,445.0,154414.0,0.011,73.61,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
