iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
SGP,Asia,Singapore,2022-05-12,1232559.0,3645.0,3377.429,1361.0,3.0,2.429,218654.282,646.618,599.151,241.44,0.532,0.431,1.13,,,,,,,,,,27400.0,,5.024,27686.0,5.077,0.122,8.2,samples tested,14317388.0,5142061.0,5062680.0,4112647.0,5468.0,5815.0,253.99,91.22,89.81,72.96,1032.0,154.0,0.003,28.36,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2022-05-13,1236850.0,4291.0,3501.857,1362.0,1.0,2.286,219415.5,761.218,621.225,241.617,0.177,0.405,1.13,,,,,,,,,,27400.0,,5.024,27614.0,5.063,0.1268,7.9,samples tested,14326121.0,5142372.0,5064145.0,4119604.0,8733.0,6092.0,254.14,91.22,89.84,73.08,1081.0,171.0,0.003,28.36,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2022-05-14,1240233.0,3383.0,3533.429,1362.0,0.0,1.714,220015.639,600.14,626.825,241.617,0.0,0.304,1.12,,,,,,,,,,27400.0,,5.024,27543.0,5.05,0.1283,7.8,samples tested,14334134.0,5142602.0,5066143.0,4125389.0,8013.0,6219.0,254.29,91.23,89.87,73.18,1103.0,167.0,0.003,28.35,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2022-05-15,1242884.0,2651.0,3566.0,1363.0,1.0,1.571,220485.923,470.284,632.604,241.794,0.177,0.279,1.1,,,,,,,,,,27400.0,,5.024,27471.0,5.037,0.1298,7.7,samples tested,14334822.0,5142604.0,5066341.0,4125877.0,688.0,5618.0,254.3,91.23,89.88,73.19,997.0,142.0,0.003,28.35,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2022-05-16,1245007.0,2123.0,3544.857,1366.0,3.0,2.0,220862.541,376.617,628.853,242.327,0.532,0.355,1.09,,,,,,,,,,27400.0,,5.024,27400.0,5.024,0.1294,7.7,samples tested,14342746.0,5142823.0,5068897.0,4131026.0,7924.0,5855.0,254.44,91.23,89.92,73.28,1039.0,160.0,0.003,28.34,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2022-05-17,1247671.0,2664.0,3235.286,1367.0,1.0,1.571,221335.13,472.59,573.935,242.504,0.177,0.279,1.1,,,,,,,,,,26500.0,,4.859,27271.0,5.001,0.1186,8.4,samples tested,14349994.0,5142945.0,5070477.0,4136572.0,7248.0,6139.0,254.57,91.24,89.95,73.38,1089.0,162.0,0.003,28.34,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2022-05-18,1254113.0,6442.0,3599.857,1369.0,2.0,1.571,222477.932,1142.802,638.61,242.859,0.355,0.279,1.13,,,,,,,,,,26500.0,,4.859,27143.0,4.977,0.1326,7.5,samples tested,14356169.0,5143106.0,5071880.0,4141183.0,6175.0,6321.0,254.68,91.24,89.97,73.46,1121.0,170.0,0.003,28.34,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2022-05-19,1258691.0,4578.0,3733.143,1371.0,2.0,1.429,223290.063,812.131,662.254,243.214,0.355,0.253,1.12,,,,,,,,,,26500.0,,4.859,27014.0,4.953,0.1382,7.2,samples tested,14361435.0,5143266.0,5072933.0,4145236.0,5266.0,6292.0,254.77,91.24,89.99,73.54,1116.0,172.0,0.003,28.33,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2022-05-20,1263033.0,4342.0,3740.429,1374.0,3.0,1.714,224060.328,770.265,663.547,243.746,0.532,0.304,1.11,,,,,,,,,,26500.0,,4.859,26886.0,4.93,0.1391,7.2,samples tested,14368746.0,5143530.0,5074318.0,4150898.0,7311.0,6089.0,254.9,91.25,90.02,73.64,1080.0,165.0,0.003,28.33,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2022-05-21,1266808.0,3775.0,3796.429,1374.0,0.0,1.714,224730.008,669.68,673.481,243.746,0.0,0.304,1.09,,,,,,,,,,26500.0,,4.859,26757.0,4.906,0.1419,7.0,samples tested,14377828.0,5143867.0,5076790.0,4157171.0,9082.0,6242.0,255.06,91.25,90.06,73.75,1107.0,181.0,0.003,28.32,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2022-05-22,1269635.0,2827.0,3821.571,1375.0,1.0,1.714,225231.514,501.506,677.942,243.923,0.177,0.304,1.08,,,,,,,,,,26500.0,,4.859,26629.0,4.883,0.1435,7.0,samples tested,14383680.0,5144063.0,5078450.0,4161167.0,5852.0,6980.0,255.16,91.25,90.09,73.82,1238.0,208.0,0.004,28.32,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2022-05-23,1272386.0,2751.0,3911.286,1377.0,2.0,1.571,225719.538,488.024,693.857,244.278,0.355,0.279,1.06,,,,,,,,,,26500.0,,4.859,26500.0,4.859,0.1476,6.8,samples tested,14388895.0,5144189.0,5079232.0,4165474.0,5215.0,6593.0,255.26,91.26,90.1,73.89,1170.0,195.0,0.003,28.32,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2022-05-24,1278113.0,5727.0,4348.857,1378.0,1.0,1.571,226735.5,1015.962,771.481,244.455,0.177,0.279,1.05,,,,,,,,,,22400.0,,4.107,25914.0,4.752,0.1678,6.0,samples tested,14394348.0,5144341.0,5080009.0,4169998.0,5453.0,6336.0,255.35,91.26,90.12,73.98,1124.0,199.0,0.004,28.31,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2022-05-25,1282280.0,4167.0,4023.857,1380.0,2.0,1.571,227474.72,739.22,713.827,244.81,0.355,0.279,1.03,,,,,,,,,,22400.0,,4.107,25329.0,4.644,0.1589,6.3,samples tested,14399140.0,5144483.0,5080735.0,4173922.0,4792.0,6139.0,255.44,91.26,90.13,74.04,1089.0,197.0,0.003,28.31,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2022-05-26,1286216.0,3936.0,3932.143,1382.0,2.0,1.571,228172.961,698.241,697.557,245.165,0.355,0.279,1.01,,,,,,,,,,22400.0,,4.107,24743.0,4.537,0.1589,6.3,samples tested,14404144.0,5144672.0,5081400.0,4178072.0,5004.0,6101.0,255.53,91.27,90.14,74.12,1082.0,201.0,0.004,28.31,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2022-05-27,1290046.0,3830.0,3859.0,1383.0,1.0,1.286,228852.398,679.437,684.581,245.342,0.177,0.228,1.0,,,,,,,,,,22400.0,,4.107,24157.0,4.43,0.1597,6.3,samples tested,14411693.0,5145013.0,5082421.0,4184259.0,7549.0,6135.0,255.66,91.27,90.16,74.23,1088.0,212.0,0.004,28.31,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2022-05-28,1293369.0,3323.0,3794.429,1383.0,0.0,1.286,229441.893,589.496,673.126,245.342,0.0,0.228,0.99,,,,,,,,,,22400.0,,4.107,23571.0,4.322,0.161,6.2,samples tested,14420285.0,5145367.0,5084087.0,4190831.0,8592.0,6065.0,255.81,91.28,90.19,74.34,1076.0,214.0,0.004,28.3,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2022-05-29,1295920.0,2551.0,3755.0,1383.0,0.0,1.143,229894.437,452.544,666.132,245.342,0.0,0.203,0.98,,,,,,,,,,22400.0,,4.107,22986.0,4.215,0.1634,6.1,samples tested,14426692.0,5145615.0,5085483.0,4195594.0,6407.0,6145.0,255.93,91.28,90.22,74.43,1090.0,222.0,0.004,28.3,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2022-05-30,1298309.0,2389.0,3703.286,1386.0,3.0,1.286,230318.243,423.805,656.958,245.875,0.532,0.228,0.97,,,,,,,,,,22400.0,,4.107,22400.0,4.107,0.1653,6.0,samples tested,14433670.0,5145894.0,5086407.0,4201369.0,6978.0,6396.0,256.05,91.29,90.23,74.53,1135.0,244.0,0.004,28.3,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2022-05-31,1303294.0,4985.0,3597.286,1389.0,3.0,1.571,231202.575,884.332,638.154,246.407,0.532,0.279,0.96,,,,,,,,,,24200.0,,4.437,22657.0,4.155,0.1588,6.3,samples tested,14440562.0,5146115.0,5087399.0,4207048.0,6892.0,6602.0,256.17,91.29,90.25,74.63,1171.0,253.0,0.004,28.29,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,3404.1,6.3,13.58,624.193193486871
SGP,Asia,Singapore,2022-06-01,1306871.0,3577.0,3513.0,1389.0,0.0,1.286,231837.13,634.555,623.201,246.407,0.0,0.228,0.96,,,,,,,,,,24200.0,,4.437,22914.0,4.202,0.1533,6.5,samples tested,14444291.0,5146336.0,5088073.0,4209882.0,3729.0,6450.0,256.24,91.3,90.26,74.68,1144.0,265.0,0.005,28.29,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2022-06-02,1310616.0,3745.0,3485.714,1389.0,0.0,1.0,232501.487,664.358,618.361,246.407,0.0,0.177,0.95,,,,,,,,,,24200.0,,4.437,23171.0,4.249,0.1504,6.6,samples tested,14447827.0,5146499.0,5088675.0,4212653.0,3536.0,6240.0,256.3,91.3,90.27,74.73,1107.0,261.0,0.005,28.29,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2022-06-03,1313849.0,3233.0,3400.429,1389.0,0.0,0.857,233075.017,573.53,603.231,246.407,0.0,0.152,0.95,,,,,,,,,,24200.0,,4.437,23429.0,4.296,0.1451,6.9,samples tested,14452356.0,5146728.0,5089381.0,4216247.0,4529.0,5809.0,256.38,91.3,90.28,74.8,1031.0,245.0,0.004,28.29,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2022-06-04,1316728.0,2879.0,3337.0,1392.0,3.0,1.286,233585.748,510.731,591.979,246.939,0.532,0.228,0.95,,,,,,,,,,24200.0,,4.437,23686.0,4.343,0.1409,7.1,samples tested,14457758.0,5147033.0,5090612.0,4220113.0,5402.0,5353.0,256.48,91.31,90.31,74.86,950.0,238.0,0.004,28.29,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2022-06-05,1318984.0,2256.0,3294.857,1393.0,1.0,1.429,233985.959,400.211,584.503,247.116,0.177,0.253,0.96,,,,,,,,,,24200.0,,4.437,23943.0,4.39,0.1376,7.3,samples tested,14461374.0,5147202.0,5091553.0,4222619.0,3616.0,4955.0,256.54,91.31,90.32,74.91,879.0,227.0,0.004,28.28,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2022-06-06,1321146.0,2162.0,3262.429,1393.0,0.0,1.0,234369.495,383.536,578.75,247.116,0.0,0.177,0.97,,,,,,,,,,24200.0,,4.437,24200.0,4.437,0.1348,7.4,samples tested,14465430.0,5147415.0,5092054.0,4225961.0,4056.0,4537.0,256.61,91.31,90.33,74.97,805.0,217.0,0.004,28.28,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2022-06-07,1325623.0,4477.0,3189.857,1394.0,1.0,0.714,235163.709,794.214,565.876,247.294,0.177,0.127,0.97,,,,,,,,,,24000.0,,4.401,24171.0,4.432,0.132,7.6,samples tested,14468720.0,5147578.0,5092469.0,4228673.0,3290.0,4023.0,256.67,91.32,90.34,75.02,714.0,209.0,0.004,28.28,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2022-06-08,1329225.0,3602.0,3193.429,1394.0,0.0,0.714,235802.699,638.99,566.51,247.294,0.0,0.127,0.98,,,,,,,,,,24000.0,,4.401,24143.0,4.427,0.1323,7.6,samples tested,14472024.0,5147790.0,5092849.0,4231385.0,3304.0,3962.0,256.73,91.32,90.35,75.06,703.0,208.0,0.004,28.28,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2022-06-09,1332656.0,3431.0,3148.571,1396.0,2.0,1.0,236411.353,608.655,558.552,247.648,0.355,0.177,0.99,,,,,,,,,,24000.0,,4.401,24114.0,4.422,0.1306,7.7,samples tested,14475113.0,5147978.0,5093264.0,4233871.0,3089.0,3898.0,256.79,91.32,90.35,75.11,691.0,211.0,0.004,28.28,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2022-06-10,1335625.0,2969.0,3110.857,1396.0,0.0,1.0,236938.05,526.697,551.862,247.648,0.0,0.177,1.01,,,,,,,,,,24000.0,,4.401,24086.0,4.417,0.1292,7.7,samples tested,14479088.0,5148138.0,5093848.0,4237102.0,3975.0,3819.0,256.86,91.33,90.36,75.17,677.0,201.0,0.004,28.28,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2022-06-11,1338753.0,3128.0,3146.429,1397.0,1.0,0.714,237492.953,554.903,558.172,247.826,0.177,0.127,1.03,,,,,,,,,,24000.0,,4.401,24057.0,4.411,0.1308,7.6,samples tested,14483524.0,5148288.0,5094797.0,4240439.0,4436.0,3681.0,256.94,91.33,90.38,75.22,653.0,179.0,0.003,28.28,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2022-06-12,1341256.0,2503.0,3181.714,1397.0,0.0,0.571,237936.982,444.029,564.432,247.826,0.0,0.101,1.05,,,,,,,,,,24000.0,,4.401,24029.0,4.406,0.1324,7.6,samples tested,14486240.0,5148349.0,5095454.0,4242437.0,2716.0,3552.0,256.98,91.33,90.39,75.26,630.0,164.0,0.003,28.27,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2022-06-13,1343645.0,2389.0,3214.143,1398.0,1.0,0.714,238360.787,423.805,570.185,248.003,0.177,0.127,1.07,,,,,,,,,,24000.0,,4.401,24000.0,4.401,0.1339,7.5,samples tested,14489579.0,5148519.0,5095922.0,4245138.0,3339.0,3450.0,257.04,91.33,90.4,75.31,612.0,158.0,0.003,28.27,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2022-06-14,1348775.0,5130.0,3307.429,1401.0,3.0,1.0,239270.842,910.055,586.733,248.535,0.532,0.177,1.1,,,,,,,,,,24000.0,,4.401,24000.0,4.401,0.1378,7.3,samples tested,14492580.0,5148646.0,5096343.0,4247591.0,3001.0,3409.0,257.1,91.34,90.41,75.35,605.0,153.0,0.003,28.27,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2022-06-15,1352681.0,3906.0,3350.857,1401.0,0.0,1.0,239963.761,692.919,594.437,248.535,0.0,0.177,1.11,,,,,,,,,,24000.0,,4.401,24000.0,4.401,0.1396,7.2,samples tested,14495174.0,5148807.0,5096626.0,4249741.0,2594.0,3307.0,257.14,91.34,90.41,75.39,587.0,145.0,0.003,28.27,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2022-06-16,1355801.0,3120.0,3306.429,1401.0,0.0,0.714,240517.245,553.484,586.556,248.535,0.0,0.127,1.14,,,,,,,,,,24000.0,,4.401,24000.0,4.401,0.1378,7.3,samples tested,14497807.0,5148965.0,5096959.0,4251883.0,2633.0,3242.0,257.19,91.34,90.42,75.43,575.0,141.0,0.003,28.27,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2022-06-17,1360780.0,4979.0,3593.571,1402.0,1.0,0.857,241400.513,883.268,637.495,248.713,0.177,0.152,1.17,,,,,,,,,,24000.0,,4.401,24000.0,4.401,0.1497,6.7,samples tested,14501222.0,5149164.0,5097432.0,4254626.0,3415.0,3162.0,257.25,91.35,90.43,75.48,561.0,147.0,0.003,28.27,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2022-06-18,1364562.0,3782.0,3687.0,1402.0,0.0,0.714,242071.434,670.922,654.069,248.713,0.0,0.127,1.2,,,,,,,,,,24000.0,,4.401,24000.0,4.401,0.1536,6.5,samples tested,14504643.0,5149333.0,5098095.0,4257215.0,3421.0,3017.0,257.31,91.35,90.44,75.52,535.0,149.0,0.003,28.27,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2022-06-19,1367761.0,3199.0,3786.429,1403.0,1.0,0.857,242638.932,567.498,671.707,248.89,0.177,0.152,1.22,,,,,,,,,,24000.0,,4.401,24000.0,4.401,0.1578,6.3,samples tested,14506965.0,5149429.0,5098615.0,4258921.0,2322.0,2961.0,257.35,91.35,90.45,75.55,525.0,154.0,0.003,28.27,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2022-06-20,1370981.0,3220.0,3905.143,1405.0,2.0,1.0,243210.156,571.224,692.767,249.245,0.355,0.177,1.25,,,,,,,,,,24000.0,,4.401,24000.0,4.401,0.1627,6.1,samples tested,14510173.0,5149618.0,5099134.0,4261421.0,3208.0,2942.0,257.41,91.35,90.46,75.6,522.0,157.0,0.003,28.26,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2022-06-21,1378090.0,7109.0,4187.857,1405.0,0.0,0.571,244471.283,1261.127,742.92,249.245,0.0,0.101,1.28,,,,,,,,,,,,,,,,,,14513457.0,5149788.0,5099689.0,4263980.0,3284.0,2982.0,257.47,91.36,90.47,75.64,529.0,163.0,0.003,28.26,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2022-06-22,1383952.0,5862.0,4467.286,1405.0,0.0,0.571,245511.194,1039.911,792.49,249.245,0.0,0.101,1.3,,,,,,,,,,,,,,,,,,14516795.0,5150020.0,5100329.0,4266446.0,3338.0,3089.0,257.53,91.36,90.48,75.69,548.0,173.0,0.003,28.26,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2022-06-23,1390558.0,6606.0,4965.286,1408.0,3.0,1.0,246683.089,1171.895,880.835,249.777,0.532,0.177,1.32,,,,,,,,,,,,,,,,,,14519990.0,5150217.0,5100842.0,4268931.0,3195.0,3169.0,257.58,91.36,90.49,75.73,562.0,179.0,0.003,28.26,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2022-06-24,1397074.0,6516.0,5184.857,1408.0,0.0,0.857,247839.019,1155.929,919.787,249.777,0.0,0.152,1.33,,,,,,,,,,,,,,,,,,14524038.0,5150449.0,5101407.0,4272182.0,4048.0,3259.0,257.65,91.37,90.5,75.79,578.0,184.0,0.003,28.26,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2022-06-25,1403242.0,6168.0,5525.714,1408.0,0.0,0.857,248933.213,1094.195,980.254,249.777,0.0,0.152,1.33,,,,,,,,,,,,,,,,,,14528174.0,5150648.0,5102323.0,4275203.0,4136.0,3362.0,257.73,91.37,90.51,75.84,596.0,188.0,0.003,28.26,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2022-06-26,1408358.0,5116.0,5799.571,1408.0,0.0,0.714,249840.785,907.571,1028.836,249.777,0.0,0.127,1.34,,,,,,,,,,,,,,,,,,14530374.0,5150732.0,5102819.0,4276823.0,2200.0,3344.0,257.77,91.37,90.52,75.87,593.0,186.0,0.003,28.25,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2022-06-27,1413667.0,5309.0,6098.0,1409.0,1.0,0.571,250782.594,941.809,1081.777,249.955,0.177,0.101,1.35,,,,,,,,,,,,,,,,,,14533281.0,5150850.0,5103139.0,4279292.0,2907.0,3301.0,257.82,91.38,90.53,75.91,586.0,176.0,0.003,28.25,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2022-06-28,1425171.0,11504.0,6725.857,1410.0,1.0,0.714,252823.388,2040.794,1193.158,250.132,0.177,0.127,1.35,,,,,,,,,,,,,,,,,,14536005.0,5150928.0,5103417.0,4281660.0,2724.0,3221.0,257.87,91.38,90.53,75.96,571.0,163.0,0.003,28.25,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2022-06-29,1434563.0,9392.0,7230.143,1411.0,1.0,0.857,254489.516,1666.128,1282.617,250.309,0.177,0.152,1.33,,,,,,,,,,,,,,,,,,14539279.0,5151151.0,5103838.0,4284290.0,3274.0,3212.0,257.92,91.38,90.54,76.0,570.0,162.0,0.003,28.25,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2022-06-30,1444068.0,9505.0,7644.286,1413.0,2.0,0.714,256175.69,1686.174,1356.086,250.664,0.355,0.127,1.31,,,,,,,,,,,,,,,,,,14543219.0,5151371.0,5104324.0,4287524.0,3940.0,3318.0,257.99,91.38,90.55,76.06,589.0,165.0,0.003,28.25,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,3565.4,6.37,8.28,653.769986797712
SGP,Asia,Singapore,2022-07-01,1453155.0,9087.0,8011.571,1415.0,2.0,1.0,257787.711,1612.021,1421.242,251.019,0.355,0.177,1.28,,,,,,,,,,,,,,,,,,14545784.0,5151512.0,5104505.0,4289767.0,2565.0,3107.0,258.04,91.39,90.55,76.1,551.0,152.0,0.003,28.25,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2022-07-02,1461107.0,7952.0,8266.429,1416.0,1.0,1.143,259198.385,1410.674,1466.453,251.196,0.177,0.203,1.26,,,,,,,,,,,,,,,,,,14548378.0,5151654.0,5104726.0,4291998.0,2594.0,2886.0,258.09,91.39,90.56,76.14,512.0,144.0,0.003,28.25,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2022-07-03,1467234.0,6127.0,8410.857,1418.0,2.0,1.429,260285.307,1086.921,1492.075,251.551,0.355,0.253,1.23,,,,,,,,,,,,,,,,,,14549280.0,5151699.0,5104808.0,4292773.0,902.0,2701.0,258.1,91.39,90.56,76.15,479.0,138.0,0.002,28.25,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2022-07-04,1473180.0,5946.0,8501.857,1419.0,1.0,1.429,261340.119,1054.812,1508.218,251.729,0.177,0.253,1.22,,,,,,,,,,,,,,,,,,14551825.0,5151846.0,5105014.0,4294965.0,2545.0,2649.0,258.15,91.39,90.56,76.19,470.0,142.0,0.003,28.25,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
SGP,Asia,Singapore,2022-07-05,1485964.0,12784.0,8684.714,1421.0,2.0,1.571,263607.983,2267.864,1540.656,252.083,0.355,0.279,1.2,,,,,,,,,,,,,,,,,,14553808.0,5151927.0,5105140.0,4296741.0,1983.0,2543.0,258.18,91.39,90.56,76.22,451.0,143.0,0.003,28.25,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022.0,,,,
